,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,cluster_km,cluster_ag
1195,0.286,0.758,0.18181818181818182,0.7727710291084116,0.0587,0.204,0.000296,0.359,0.358,0.501435730230921,Mr. Crowley,Ozzy Osbourne,37,4
1196,0.36,0.907,0.09090909090909091,0.7426999770799907,0.0829,0.000435,0.00043,0.361,0.458,0.5842217879009625,Mr. Tinkertrain,Ozzy Osbourne,16,4
1197,0.346,0.749,0.5454545454545454,0.7716708686683473,0.035,0.00167,8.86e-05,0.648,0.315,0.47513871006585834,No More Tears,Ozzy Osbourne,11,8
1198,0.493,0.866,0.0,0.8102223240889296,0.0976,0.00178,2.23e-05,0.0775,0.489,0.6069896905306644,Over the Mountain,Ozzy Osbourne,48,4
1199,0.349,0.895,0.8181818181818182,0.7957827183130872,0.0814,4.7e-05,0.00111,0.0387,0.478,0.62596448651803,Perry Mason,Ozzy Osbourne,20,22
1200,0.225,0.791,0.09090909090909091,0.775796470318588,0.0435,0.000283,1.39e-05,0.108,0.527,0.3593354884724757,Road To Nowhere,Ozzy Osbourne,48,4
1201,0.279,0.551,0.18181818181818182,0.8419436167774467,0.0486,0.00706,5.05e-05,0.454,0.379,0.4028936911234821,Rocky Mountain Way,Ozzy Osbourne,4,8
1202,0.369,0.705,0.5454545454545454,0.7426999770799907,0.0402,0.00065,0.000123,0.104,0.561,0.5113978454783761,See You on the Other Side,Ozzy Osbourne,1,19
1203,0.581,0.791,0.5454545454545454,0.7370158148063259,0.0324,0.00835,6.02e-05,0.142,0.619,0.5737687455422892,Shot in the Dark,Ozzy Osbourne,1,47
1204,0.276,0.591,0.09090909090909091,0.7046069218427686,0.0302,0.000473,4.26e-05,0.0753,0.15,0.34571457683009293,Time After Time,Ozzy Osbourne,4,34
1205,0.7,0.669,0.0,0.9116204446481777,0.0336,0.141,0.000212,0.157,0.491,0.5480089663668616,Fire and Ice,Pat Benatar,48,18
1206,0.466,0.588,0.4545454545454546,0.5809763923905569,0.0812,0.285,9.94e-06,0.0535,0.882,0.7231032151094398,Heartbreaker,Pat Benatar,17,20
1207,0.388,0.816,0.0,0.8737565895026357,0.0608,0.316,0.000981,0.097,0.6,0.6132883779953501,Hell Is for Children,Pat Benatar,10,15
1208,0.741,0.58,0.36363636363636365,0.6550538620215447,0.0304,0.117,3.31e-05,0.212,0.944,0.5900480738057967,Hit Me With Your Best Shot,Pat Benatar,17,7
1209,0.558,0.828,0.5454545454545454,0.5798762319504928,0.0524,0.0427,0.0101,0.331,0.724,0.5782380348095111,Invincible,Pat Benatar,17,6
1210,0.669,0.633,0.18181818181818182,0.5242722897089158,0.049,0.0137,0.0178,0.0979,0.862,0.41972415454014955,Love Is A Battlefield,Pat Benatar,31,0
1211,0.522,0.682,0.5454545454545454,0.6031171212468485,0.0344,0.29,1.23e-05,0.339,0.529,0.5182615622597467,Shadows Of The Night,Pat Benatar,46,9
1212,0.583,0.641,0.18181818181818182,0.6394682557873022,0.0334,0.107,1.31e-06,0.0606,0.436,0.6252975666688281,Treat Me Right,Pat Benatar,4,18
1213,0.706,0.322,0.4545454545454546,0.42319504927801965,0.0467,0.528,2.37e-06,0.576,0.305,0.625950592354505,We Belong,Pat Benatar,30,5
1214,0.605,0.621,0.8181818181818182,0.5888150355260142,0.0532,0.102,0.000744,0.22,0.696,0.5821700830870978,You Better Run,Pat Benatar,18,32
1215,0.288,0.85,0.5454545454545454,0.47169378867751544,0.0709,0.0026,0.00786,0.762,0.489,0.7995489028242203,Boom Boom/,Pat Travers,35,23
1216,0.462,0.925,0.5454545454545454,0.8334173733669492,0.0566,0.013,0.00042,0.147,0.714,0.44427977287674025,Snortin Whiskey,Pat Travers,5,44
1217,0.725,0.699,0.6363636363636364,0.794545037818015,0.0391,0.251,0.919,0.0624,0.911,0.5557665410016766,Another Day,Paul McCartney & Wings,6,27
1218,0.528,0.655,0.0,0.7100618840247536,0.0262,0.0102,0.723,0.377,0.367,0.5339295473281523,Band on the Run,Paul McCartney & Wings,26,24
1219,0.79,0.625,0.7272727272727273,0.7241806096722438,0.0354,0.000856,0.71,0.115,0.823,0.5996211524745505,Coming Up,Paul McCartney & Wings,6,27
1220,0.521,0.754,0.8181818181818182,0.7367407746963098,0.0258,5.23e-05,0.768,0.163,0.822,0.6807028594188534,Helen Wheels,Paul McCartney & Wings,6,27
1221,0.538,0.591,0.8181818181818182,0.562365344946138,0.0293,3.28e-05,0.762,0.117,0.405,0.6251169425430024,Hi Hi Hi,Paul McCartney & Wings,49,37
1222,0.331,0.733,0.18181818181818182,0.6724272289708916,0.0468,0.0887,0.00174,0.947,0.38,0.5951889143100622,Jet,Paul McCartney & Wings,45,33
1223,0.627,0.869,0.0,0.724822369928948,0.0269,1.39e-05,0.453,0.0741,0.665,0.6160672107003585,Junior's Farm,Paul McCartney & Wings,40,40
1224,0.692,0.54,0.9090909090909092,0.5970662388264956,0.029,0.0728,0.388,0.164,0.493,0.40772422864235497,Let 'Em In,Paul McCartney & Wings,49,27
1225,0.581,0.335,0.36363636363636365,0.738161815264726,0.0305,0.00173,0.00693,0.0704,0.347,0.7959364203077094,Let Me Roll It,Paul McCartney & Wings,15,10
1226,0.454,0.522,0.6363636363636364,0.6141645656658262,0.062,0.257,0.00153,0.0955,0.202,0.5773302827925416,Live and Let Die,Paul McCartney & Wings,34,36
1227,0.784,0.102,0.0,0.09305523722209497,0.0743,0.911,0.915,0.0902,0.119,0.5464204003371651,Maybe I'm Amazed,Paul McCartney & Wings,9,30
1228,0.71,0.0512,0.4545454545454546,0.12257620903048361,0.0636,0.887,0.809,0.0709,0.323,0.500115784696042,My Love,Paul McCartney & Wings,9,30
1229,0.709,0.82,0.9090909090909092,0.6267705707082283,0.0362,0.00133,0.778,0.0746,0.116,0.5557758037773599,Nineteen Hundred and Eighty Five,Paul McCartney & Wings,49,37
1230,0.673,0.0475,0.8181818181818182,0.02699977079990834,0.0564,0.849,0.878,0.0885,0.526,0.3566724404635093,Silly Love Songs,Paul McCartney & Wings,27,30
1231,0.711,0.045,0.6363636363636364,0.12683933073573228,0.0477,0.875,0.91,0.0916,0.0804,0.509253512907678,Uncle Albert/Admiral Halsey,Paul McCartney & Wings,9,30
1232,0.331,0.733,0.18181818181818182,0.6724272289708916,0.0468,0.0887,0.00174,0.947,0.38,0.5951889143100622,Venus and Mars/Rock Show,Paul McCartney & Wings,45,33
1233,0.615,0.49,0.8181818181818182,0.6142104056841622,0.0281,0.0231,0.0165,0.163,0.322,0.5185162885910392,With a Little Luck,Paul McCartney & Wings,34,36
1234,0.815,0.372,0.6363636363636364,0.48251203300481316,0.0752,0.166,0.000116,0.0767,0.293,0.470938041293454,50 Ways to Leave Your Lover,Paul Simon,30,16
1235,0.592,0.705,0.09090909090909091,0.5988539995415998,0.0287,0.0291,1.97e-05,0.0456,0.902,0.6287294250595133,Kodachrome,Paul Simon,31,0
1236,0.649,0.584,0.6363636363636364,0.587760715104286,0.0674,0.256,0.0,0.199,0.75,0.6714215581841255,Loves Me Like a Rock,Paul Simon,23,41
1237,0.626,0.816,0.8181818181818182,0.5843227137290854,0.13,0.237,1.8e-06,0.104,0.798,0.4878240813642216,Me And Julio Down By The Schoolyard,Paul Simon,22,6
1238,0.776,0.763,0.4545454545454546,0.6975017190006876,0.0535,0.182,0.0065,0.077,0.82,0.5948230346705694,You Can Call Me Al,Paul Simon,0,7
1239,0.284,0.875,1.0,0.7917029566811826,0.0422,0.00752,0.000461,0.402,0.595,0.34739577061662297,Alive,Pearl Jam,20,12
1240,0.445,0.671,0.18181818181818182,0.7060738024295209,0.0387,0.165,1.56e-05,0.0791,0.267,0.5822210283533564,Better Man,Pearl Jam,4,34
1241,0.36,0.684,0.36363636363636365,0.7739170295668117,0.0308,0.323,0.0,0.34,0.2,0.35731157198566127,Black,Pearl Jam,46,10
1242,0.615,0.702,0.6363636363636364,0.6258996103598441,0.0278,0.00746,0.00431,0.0608,0.734,0.4491983067646051,Daughter,Pearl Jam,1,6
1243,0.267,0.864,0.0,0.8348842539537015,0.0481,0.00304,0.0,0.116,0.531,0.6793829138839745,Dissident,Pearl Jam,16,4
1244,0.291,0.493,0.6363636363636364,0.6362136144854458,0.028,0.0519,9.15e-06,0.101,0.183,0.84306079159681,Elderly Woman Behind the Counter in a Small Town,Pearl Jam,15,36
1245,0.394,0.944,0.9090909090909092,0.7716708686683473,0.0761,0.00178,4.54e-06,0.298,0.265,0.48786113246695506,Even Flow,Pearl Jam,29,12
1246,0.285,0.846,0.18181818181818182,0.7732294292917716,0.0438,0.0404,0.0,0.182,0.287,0.5039320482775869,Jeremy,Pearl Jam,37,34
1247,0.622,0.692,0.6363636363636364,0.75040110016044,0.0276,0.363,0.000158,0.193,0.774,0.5189609018238406,Last Kiss,Pearl Jam,47,41
1248,0.482,0.887,0.8181818181818182,0.7866605546642218,0.0308,0.00184,6.05e-05,0.149,0.81,0.6993951407478766,Lightning Bolt,Pearl Jam,32,47
1249,0.588,0.676,0.8181818181818182,0.7695163878065551,0.0324,0.0294,0.0235,0.0725,0.13,0.5553126649931919,Not for You,Pearl Jam,29,36
1250,0.522,0.847,0.2727272727272727,0.7999999999999999,0.0279,0.00313,1.22e-05,0.146,0.482,0.7182032067729417,Sirens,Pearl Jam,5,4
1251,0.504,0.354,0.36363636363636365,0.5519138207655282,0.0339,0.29,4.71e-06,0.157,0.292,0.6524236052575515,Yellow Ledbetter,Pearl Jam,30,3
1252,0.579,0.765,0.8181818181818182,0.7034150813660325,0.0497,0.0693,0.0343,0.0456,0.387,0.5708787595290805,GONNA GET YA,Pete Townshend,1,12
1253,0.651,0.653,0.0,0.6238368095347238,0.0545,0.365,0.000117,0.0742,0.729,0.7637714317472374,Let My Love Open the Door,Pete Townshend,21,42
1254,0.277,0.815,0.6363636363636364,0.7897318358927343,0.0751,0.477,0.0456,0.171,0.362,0.38006558045183825,Rough Boys,Pete Townshend,46,10
1255,0.518,0.786,0.6363636363636364,0.8068301627320651,0.0357,0.448,2.5e-05,0.7,0.463,0.33470576793041806,"Baby, I Love Your Way",Peter Frampton,19,31
1256,0.314,0.544,0.0,0.638138895255558,0.0288,0.052,0.00712,0.979,0.361,0.493692049759631,Do You Feel Like We Do,Peter Frampton,45,33
1257,0.7,0.726,0.18181818181818182,0.7161586064634425,0.0329,0.434,1.1e-06,0.0963,0.641,0.6025852406932262,Show Me the Way,Peter Frampton,10,42
1258,0.497,0.914,0.18181818181818182,0.8288792115516845,0.0464,0.0738,5.27e-05,0.977,0.339,0.51711297807501,Something's Happening/,Peter Frampton,45,33
1259,0.718,0.877,0.5454545454545454,0.7681411872564748,0.0497,0.204,0.000231,0.0546,0.962,0.5376253948258135,Big Time,Peter Gabriel,0,28
1260,0.738,0.717,0.5454545454545454,0.6287875315150127,0.0545,0.326,3.79e-05,0.133,0.915,0.44437703202141554,Games Without Frontiers,Peter Gabriel,0,7
1261,0.621,0.645,0.18181818181818182,0.6403850561540224,0.0352,0.0632,9.63e-06,0.0703,0.63,0.41350883205661415,In Your Eyes,Peter Gabriel,48,18
1262,0.557,0.74,0.0,0.6664680265872105,0.0344,0.0381,8.83e-06,0.0584,0.379,0.5254355820265101,Red Rain,Peter Gabriel,4,34
1263,0.784,0.662,0.0,0.6784781113912446,0.0627,0.11,0.00136,0.112,0.923,0.6873720579108736,SHOCK THE MONKEY,Peter Gabriel,31,0
1264,0.641,0.682,0.7272727272727273,0.7233096493238597,0.0392,0.044,0.0,0.0394,0.468,0.4460906455228374,Sledgehammer,Peter Gabriel,1,12
1265,0.683,0.63,1.0,0.6644969057987623,0.0296,0.363,0.000873,0.314,0.481,0.4745181040950731,Solsbury Hill,Peter Gabriel,23,9
1266,0.585,0.832,0.4545454545454546,0.8399724959889983,0.0814,0.168,5.09e-05,0.0634,0.952,0.373354699469243,Don't Lose My Number,Phil Collins,0,44
1267,0.703,0.422,1.0,0.6895713958285583,0.0378,0.188,0.00311,0.0851,0.442,0.6506822034290796,I Don't Care Anymore,Phil Collins,23,11
1268,0.446,0.239,0.0,0.43066697226678885,0.0316,0.551,4.1e-06,0.0697,0.298,0.8776804157133727,In the Air Tonight,Phil Collins,12,21
1269,0.694,0.394,0.0,0.34192069676827863,0.0428,0.0781,0.000677,0.247,0.719,0.48224789040283816,Another Brick In The Wall,Pink Floyd,33,0
1270,0.694,0.394,0.0,0.34192069676827863,0.0428,0.0781,0.000677,0.247,0.719,0.48224789040283816,"Another Brick in the Wall, Pt. 2",Pink Floyd,33,0
1271,0.277,0.672,0.0,0.4931469172587668,0.0901,0.197,0.935,0.423,0.505,0.697431432303004,Any Colour You Like,Pink Floyd,26,24
1272,0.307,0.49,0.18181818181818182,0.6422644969057987,0.0304,0.232,9.81e-06,0.0887,0.206,0.6143258088718866,Arnold Layne,Pink Floyd,12,3
1273,0.348,0.634,0.18181818181818182,0.5415081366032546,0.048,0.378,0.474,0.346,0.0803,0.5746579720078919,Astronomy Domine,Pink Floyd,41,3
1274,0.322,0.265,0.18181818181818182,0.45574146229658485,0.0302,0.0726,0.34,0.366,0.207,0.6186468937281746,Brain Damage,Pink Floyd,41,3
1275,0.184,0.118,0.18181818181818182,0.3552143020857208,0.0432,0.961,0.518,0.0641,0.0518,0.6673876193740217,Brain Damage /Eclipse,Pink Floyd,9,30
1276,0.431,0.375,1.0,0.3757964703185881,0.0347,0.391,0.721,0.143,0.258,0.5935262460748988,Breathe,Pink Floyd,27,35
1277,0.2,0.404,0.8181818181818182,0.44281457712583083,0.0284,0.0966,0.729,0.681,0.124,0.37928750729443583,"Careful With That Axe, Eugene",Pink Floyd,49,35
1278,0.472,0.366,1.0,0.49255099702039873,0.0286,0.15,0.308,0.0837,0.171,0.5889596976630017,Comfortably Numb,Pink Floyd,34,37
1279,0.321,0.479,0.18181818181818182,0.5475590190236076,0.049,0.0762,0.00471,0.151,0.139,0.5059281764373512,Dogs,Pink Floyd,4,3
1280,0.501,0.338,1.0,0.1934448773779509,0.0397,0.187,0.862,0.514,0.105,0.4443446123065238,Empty Spaces,Pink Floyd,49,35
1281,0.623,0.611,0.36363636363636365,0.5786843914737565,0.0268,0.00105,0.837,0.398,0.188,0.463208254985689,Empty Spaces/young Lust,Pink Floyd,26,24
1282,0.38,0.341,0.6363636363636364,0.34934677973871187,0.0418,0.16,0.0408,0.448,0.179,0.6656184292184996,Fearless,Pink Floyd,34,16
1283,0.638,0.0811,0.6363636363636364,0.031812972725189015,0.0335,0.879,0.00315,0.314,0.0502,0.505525245695125,Goodbye Blue Sky,Pink Floyd,39,2
1284,0.454,0.65,0.36363636363636365,0.6027504011001603,0.0437,0.407,0.0498,0.589,0.72,0.5564797747292954,Have a Cigar,Pink Floyd,19,8
1285,0.588,0.301,0.0,0.3832683933073573,0.0294,0.221,0.00236,0.128,0.19,0.5208366138997212,Hey You,Pink Floyd,12,3
1286,0.496,0.771,0.36363636363636365,0.5226678890671556,0.0528,0.188,0.00929,0.0788,0.24,0.4645189377448847,Keep Talking,Pink Floyd,37,10
1287,0.441,0.56,0.0,0.44276873710749487,0.0361,0.25,0.0296,0.151,0.476,0.7715197436063691,Learning to Fly,Pink Floyd,33,18
1288,0.469,0.537,0.8181818181818182,0.5922071968828787,0.152,0.0241,0.00201,0.269,0.783,0.5751859502218435,Money,Pink Floyd,18,32
1289,0.578,0.15,0.6363636363636364,0.27526931010772393,0.0334,0.243,0.00707,0.0825,0.121,0.6267703480024824,Mother,Pink Floyd,30,16
1290,0.451,0.402,0.6363636363636364,0.5136374054549622,0.0297,0.365,0.000746,0.076,0.244,0.46504228457099456,On The Turning Away,Pink Floyd,34,11
1291,0.381,0.506,0.36363636363636365,0.37799679119871643,0.0468,0.00611,0.846,0.535,0.4,0.48076584629350033,One Of These Days,Pink Floyd,26,24
1292,0.592,0.708,0.2727272727272727,0.4825578730231491,0.0471,0.417,0.0131,0.0806,0.345,0.5433405274224474,One Slip,Pink Floyd,46,38
1293,0.716,0.499,0.8181818181818182,0.36135686454274574,0.0354,0.0235,0.449,0.86,0.42,0.541751961392751,Run Like Hell,Pink Floyd,35,13
1294,0.456,0.71,0.18181818181818182,0.6479486591794636,0.0361,0.205,6.4e-06,0.13,0.411,0.5743939829009161,See Emily Play,Pink Floyd,4,34
1295,0.298,0.327,0.8181818181818182,0.4090304836121934,0.0485,0.673,0.905,0.0786,0.333,0.6047388360396078,Set The Controls For The Heart Of The Sun,Pink Floyd,27,35
1296,0.266,0.294,0.6363636363636364,0.5226678890671556,0.0291,0.771,0.697,0.107,0.0397,0.6388582702692689,Shine On You Crazy Diamond,Pink Floyd,27,35
1297,0.719,0.156,1.0,0.3829475131790052,0.0626,0.961,0.918,0.0762,0.0796,0.5464435572763734,Speak to Me/Breathe,Pink Floyd,27,35
1298,0.469,0.602,0.6363636363636364,0.5585147834059133,0.0289,0.133,0.00613,0.273,0.131,0.5206930408766292,Take It Back,Pink Floyd,34,36
1299,0.232,0.494,0.4545454545454546,0.5020857208342883,0.0585,0.172,1.13e-05,0.866,0.11,0.39942478163006323,The Dogs Of War,Pink Floyd,35,13
1300,0.275,0.216,0.4545454545454546,0.4364886545954618,0.0345,0.768,0.897,0.0832,0.181,0.5390379681175261,The Great Gig In the Sky,Pink Floyd,9,35
1301,0.488,0.552,0.0,0.5379784551913821,0.0358,0.176,0.0655,0.718,0.678,0.47882529478783614,The Happiest Days Of Our Lives/another Brick In The Wall,Pink Floyd,7,8
1302,0.358,0.48,0.8181818181818182,0.5294522117808848,0.0849,0.521,0.00428,0.178,0.356,0.5572346909474893,Time,Pink Floyd,13,11
1303,0.356,0.302,0.18181818181818182,0.4039422415768966,0.0346,0.863,0.546,0.634,0.126,0.33634527922637303,Us and Them,Pink Floyd,9,30
1304,0.382,0.36,0.0,0.49956451982580785,0.0365,0.52,0.171,0.0747,0.0362,0.6172389518243037,Welcome To The Machine,Pink Floyd,12,3
1305,0.481,0.262,0.6363636363636364,0.3488425395370157,0.0414,0.735,0.0114,0.832,0.375,0.5691188321492419,Wish You Were Here,Pink Floyd,19,2
1306,0.615,0.55,1.0,0.4346550538620215,0.0349,0.0546,0.191,0.747,0.549,0.44222806806287573,Young Lust,Pink Floyd,35,13
1307,0.533,0.637,0.5454545454545454,0.8145312858125142,0.0323,0.16,1.12e-05,0.369,0.292,0.64916773960485,Every Rose Has Its Thorn,Poison,24,36
1308,0.512,0.96,0.2727272727272727,0.9257850103140041,0.0723,0.0053,4.09e-06,0.0755,0.604,0.6847043785140655,Look What The Cat Dragged In,Poison,5,19
1309,0.576,0.974,0.09090909090909091,0.9422415768966307,0.0828,0.0202,0.0,0.348,0.531,0.5978565937068702,Nothin' But A Good Time,Poison,16,4
1310,0.52,0.711,0.2727272727272727,0.8402933761173503,0.0386,0.266,1.09e-05,0.148,0.226,0.6203605072295965,Something To Believe In,Poison,37,10
1311,0.491,0.957,1.0,0.9016731606692642,0.096,0.00853,0.000879,0.371,0.635,0.7320695819709335,Talk Dirty To Me,Poison,20,12
1312,0.215,0.165,0.09090909090909091,0.37446710978684394,0.0306,0.582,0.000691,0.193,0.123,0.4058485165664743,A Salty Dog,Procol Harum,12,21
1313,0.59,0.13,0.0,0.44895713958285577,0.0545,0.93,0.74,0.121,0.528,0.35991904334052743,A Whiter Shade of Pale,Procol Harum,9,30
1314,0.431,0.938,0.2727272727272727,0.863305065322026,0.0542,0.00805,0.0,0.138,0.523,0.7292675923267166,Blurry,Puddle of Mudd,16,4
1315,0.372,0.346,0.8181818181818182,0.3700206280082512,0.0331,0.374,0.0,0.126,0.442,0.8195889180151724,Amie,Pure Prairie League,13,11
1316,0.933,0.528,0.4545454545454546,0.7732294292917716,0.162,0.112,0.329,0.163,0.756,0.5093368778888282,Another One Bites the Dust,Queen,17,7
1317,0.429,0.669,0.0,0.7744212697685078,0.0783,0.0637,0.0,0.0955,0.611,0.38313155920303077,Bicycle Race,Queen,48,18
1318,0.361,0.84,0.6363636363636364,0.7823974329589731,0.146,0.0277,0.0267,0.884,0.267,0.5336748209968599,Bicycle Race/fat Bottomed Girls,Queen,11,23
1319,0.392,0.402,0.0,0.613293605317442,0.0536,0.288,0.0,0.243,0.228,0.6663779768245354,Bohemian Rhapsody,Queen,12,3
1320,0.599,0.762,0.0,0.7542058216823286,0.0423,0.714,4.43e-06,0.35,0.715,0.35643623968358357,Crazy Little Thing Called Love,Queen,10,38
1321,0.563,0.865,0.4545454545454546,0.8280082512033005,0.16,0.0472,0.000191,0.77,0.601,0.7237516094072749,Don't Stop Me Now,Queen,11,33
1322,0.337,0.684,0.18181818181818182,0.7181297272518908,0.0495,0.0319,6.57e-06,0.342,0.404,0.41113756148167363,Fat Bottomed Girls,Queen,4,8
1323,0.293,0.692,0.8181818181818182,0.8296126518450606,0.0582,0.191,5.26e-06,0.0902,0.508,0.8445428357061477,It's Late,Queen,14,22
1324,0.504,0.729,0.8181818181818182,0.700939720375888,0.0544,0.234,0.0,0.0705,0.453,0.6250196833983271,Keep Yourself Alive,Queen,23,41
1325,0.535,0.65,0.9090909090909092,0.7798303919321568,0.0554,0.379,0.0,0.14,0.61,0.5427430783908707,Killer Queen,Queen,23,49
1326,0.46,0.922,0.18181818181818182,0.7312399724959889,0.264,0.0449,0.000252,0.34,0.328,0.555585916875851,One Vision,Queen,37,4
1327,0.497,0.693,0.7272727272727273,0.7479257391702956,0.0565,0.19,0.0,0.215,0.358,0.5165803684732168,Somebody To Love,Queen,24,36
1328,0.691,0.402,0.0,0.6285583314233325,0.0299,0.373,0.000117,0.0607,0.55,0.5217443659166906,THESE ARE THE DAYS OF OUR LI,Queen,21,42
1329,0.327,0.886,0.18181818181818182,0.8132019252807701,0.0722,0.094,0.000195,0.35,0.16,0.6251956761363111,Tie Your Mother Down,Queen,37,4
1330,0.671,0.711,0.18181818181818182,0.7117579647031858,0.0478,0.422,0.0,0.104,0.466,0.5270936188738318,Under Pressure,Queen,10,38
1331,0.268,0.459,0.6363636363636364,0.7514095805638321,0.0346,0.378,0.0,0.119,0.172,0.2974416213562556,We Are the Champions,Queen,34,2
1332,0.693,0.497,0.18181818181818182,0.7345404538161815,0.119,0.679,0.0,0.258,0.473,0.37656888263136934,We Will Rock You,Queen,36,38
1333,0.254,0.521,0.9090909090909092,0.8055008022003208,0.0374,0.15,1.66e-06,0.103,0.135,0.8750266304800897,We Will Rock You/We Are The Champions,Queen,29,36
1334,0.518,0.761,0.0,0.7478798991519595,0.0452,0.158,0.00765,0.0715,0.576,0.5499217295454756,You're My Best Friend,Queen,48,18
1335,0.671,0.711,0.18181818181818182,0.7117579647031858,0.0478,0.422,0.0,0.104,0.466,0.5270936188738318,Under Pressure,Queen / David Bowie,10,38
1336,0.507,0.588,0.0,0.8461608984643593,0.0641,0.0359,0.000129,0.373,0.637,0.7914532368769627,No One Knows,Queens of the Stone Age,44,8
1337,0.462,0.955,0.8181818181818182,0.9573229429291771,0.0645,0.0917,0.000138,0.369,0.324,0.44892042349410427,Another Rainy Night,Queensryche,24,12
1338,0.478,0.972,0.8181818181818182,0.9339903735961493,0.0933,0.034,4.42e-05,0.349,0.0974,0.4864485591752425,Eyes Of A Stranger,Queensryche,24,12
1339,0.562,0.991,0.6363636363636364,0.9482466192986476,0.0745,0.0373,1.14e-05,0.425,0.266,0.5465222908696821,I Don't Believe In Love,Queensryche,24,25
1340,0.499,0.934,0.7272727272727273,0.9020857208342883,0.0966,0.0468,3.13e-06,0.703,0.357,0.5096564436499041,Jet City Woman,Queensryche,11,23
1341,0.462,0.628,0.6363636363636364,0.8104973641989457,0.0274,0.0534,0.00025,0.12,0.0981,0.6486212358395317,Silent Lucidity,Queensryche,24,25
1342,0.452,0.757,0.5454545454545454,0.8219115287646115,0.0396,0.409,0.344,0.135,0.567,0.535138339554831,Fresh Air,Quicksilver Messenger Service,46,40
1343,0.63,0.486,0.8181818181818182,0.4920009168003667,0.0329,0.126,1.86e-05,0.111,0.835,0.5773163886290166,Pride of Man,Quicksilver Messenger Service,42,26
1344,0.553,0.941,1.0,0.7588356635342653,0.0517,0.0241,0.000684,0.325,0.634,0.5616252466214026,Bang Your Head,Quiet Riot,20,12
1345,0.441,0.908,1.0,0.8578042631217052,0.115,0.000183,0.00328,0.0612,0.632,0.6735844163061903,Cum On Feel the Noize,Quiet Riot,20,12
